age,monthly_salary,profession,education_level,location,home_status,family_wealth,marital_status,marriage_type,government_job,dowry_amount_lakhs
27,81637,Business Owner,Bachelors,Tier-1,Rented,Lower,Single,Arranged,0,21.0
32,82491,Private Job,Masters,Tier-3,Own,Middle,Single,Love,0,20.0
29,139270,Private Job,Diploma,Rural,Rented,Middle,Divorced,Love,0,11.5
26,170106,CA,Masters,Rural,Rented,Lower,Divorced,Arranged,0,19.5
25,143330,Private Job,Masters,Tier-3,Rented,Upper,Divorced,Love,0,15.0
28,80402,Business Owner,Bachelors,Tier-1,Own,Upper-Middle,Single,Love,0,22.0
24,87998,Software Engineer,Diploma,Tier-2,Own,Middle,Married,Arranged,0,13.0
25,146829,Doctor,Bachelors,Tier-1,Own,Upper,Single,Love,0,26.5
25,122947,Business Owner,PhD,Tier-2,Own,Upper-Middle,Married,Love,0,15.0
36,179173,Business Owner,Masters,Tier-3,Own,Middle,Single,Arranged,0,27.5
32,121604,Doctor,Masters,Tier-1,Rented,Middle,Single,Arranged,0,25.5
28,62373,Freelancer,Bachelors,Tier-1,Own,Upper-Middle,Divorced,Arranged,0,16.0
25,92739,Doctor,Masters,Tier-3,Own,Middle,Divorced,Love,0,18.0
28,184580,Private Job,PhD,Tier-3,Rented,Upper,Married,Arranged,0,15.0
24,102188,CA,Diploma,Rural,Own,Upper,Divorced,Love,0,15.0
23,23174,CA,Diploma,Tier-1,Rented,Upper-Middle,Single,Love,0,16.0
36,42344,Freelancer,Diploma,Rural,Own,Upper-Middle,Married,Love,0,4.0
33,138701,Private Job,Diploma,Tier-1,Rented,Middle,Single,Arranged,0,21.5
25,114569,Business Owner,PhD,Tier-3,Own,Upper,Married,Love,0,13.5
29,26559,CA,Masters,Rural,Own,Middle,Married,Love,0,8.0
22,163848,Software Engineer,Diploma,Tier-2,Rented,Lower,Married,Love,0,12.0
23,149497,Private Job,Diploma,Tier-1,Own,Upper-Middle,Married,Arranged,0,15.0
37,168074,Business Owner,Diploma,Tier-2,Own,Middle,Divorced,Love,0,19.0
30,181949,Private Job,Bachelors,Tier-2,Rented,Upper-Middle,Divorced,Love,0,17.0
28,104033,Government Officer,Bachelors,Tier-1,Own,Lower,Married,Love,1,20.0
38,62391,Software Engineer,Bachelors,Tier-1,Rented,Upper-Middle,Married,Arranged,0,11.0
25,54249,Business Owner,PhD,Tier-1,Own,Lower,Divorced,Arranged,0,19.5
22,131762,Freelancer,PhD,Rural,Own,Middle,Married,Arranged,0,13.5
35,173195,Doctor,PhD,Tier-1,Rented,Lower,Divorced,Arranged,0,24.0
27,48339,Government Officer,Masters,Tier-2,Own,Upper-Middle,Divorced,Love,1,22.0
28,116808,Software Engineer,Masters,Tier-2,Own,Middle,Married,Arranged,0,16.5
28,27416,Software Engineer,Diploma,Tier-2,Own,Upper,Married,Arranged,0,10.0
38,40444,Private Job,Bachelors,Tier-3,Own,Upper-Middle,Married,Love,0,7.0
32,104554,Software Engineer,Bachelors,Rural,Own,Middle,Divorced,Arranged,0,18.0
26,68170,Government Officer,Bachelors,Rural,Own,Upper,Single,Arranged,1,27.0
24,169684,Doctor,Diploma,Rural,Rented,Upper-Middle,Divorced,Arranged,0,17.5
40,176327,Software Engineer,Diploma,Tier-1,Rented,Lower,Single,Arranged,0,25.5
32,141541,Freelancer,PhD,Rural,Own,Upper,Divorced,Love,0,17.0
37,124604,Freelancer,Diploma,Tier-3,Rented,Middle,Married,Love,0,6.0
25,22889,Private Job,PhD,Tier-2,Own,Middle,Married,Love,0,9.0
26,35334,CA,PhD,Rural,Rented,Upper,Divorced,Love,0,11.5
26,132226,Software Engineer,Masters,Tier-2,Rented,Upper,Single,Love,0,22.5
38,119065,Software Engineer,Diploma,Tier-1,Rented,Lower,Single,Arranged,0,22.5
31,105513,Private Job,Masters,Tier-1,Rented,Lower,Single,Love,0,20.0
35,122250,Private Job,Diploma,Tier-1,Own,Upper,Divorced,Love,0,17.0
23,147473,Freelancer,Masters,Tier-1,Own,Upper,Married,Love,0,14.0
31,32960,Business Owner,Masters,Tier-2,Own,Lower,Divorced,Love,0,14.5
26,59776,Freelancer,PhD,Tier-2,Own,Upper,Married,Arranged,0,11.5
29,91048,Doctor,Masters,Tier-2,Rented,Lower,Divorced,Love,0,16.0
22,108378,CA,Diploma,Tier-3,Own,Middle,Divorced,Love,0,16.0
30,160461,Government Officer,Diploma,Tier-2,Own,Lower,Single,Love,1,31.0
32,170082,Private Job,Diploma,Tier-3,Own,Lower,Single,Love,0,22.5
24,181050,Software Engineer,Diploma,Tier-1,Rented,Upper-Middle,Divorced,Love,0,19.0
25,134595,Business Owner,PhD,Tier-2,Own,Lower,Single,Love,0,25.5
30,20132,Government Officer,Bachelors,Tier-2,Rented,Upper,Married,Love,1,12.0
30,133872,Government Officer,Diploma,Rural,Own,Upper,Single,Arranged,1,29.5
38,181710,Private Job,Masters,Tier-3,Own,Upper-Middle,Divorced,Love,0,20.0
22,26013,Software Engineer,PhD,Tier-2,Own,Upper-Middle,Single,Love,0,21.0
27,45747,CA,Bachelors,Rural,Rented,Middle,Divorced,Love,0,10.0
37,90249,Software Engineer,Masters,Rural,Own,Upper-Middle,Married,Love,0,11.5
30,189745,Freelancer,PhD,Tier-1,Own,Lower,Single,Love,0,27.0
28,141616,Government Officer,Masters,Rural,Rented,Lower,Single,Arranged,1,29.0
36,151275,Business Owner,Diploma,Tier-2,Own,Lower,Married,Love,0,13.5
28,78031,Doctor,Diploma,Tier-3,Rented,Upper,Divorced,Love,0,12.0
29,130858,Private Job,Masters,Tier-3,Own,Lower,Divorced,Love,0,17.5
36,178104,Freelancer,PhD,Tier-2,Rented,Lower,Divorced,Love,0,17.5
39,158772,CA,Diploma,Tier-2,Rented,Upper,Single,Arranged,0,23.5
39,110341,Freelancer,Masters,Tier-1,Rented,Upper-Middle,Married,Arranged,0,11.5
32,136723,Private Job,Bachelors,Tier-2,Rented,Middle,Divorced,Love,0,14.5
23,34987,Freelancer,PhD,Tier-3,Rented,Upper,Single,Arranged,0,16.5
32,184665,CA,PhD,Tier-3,Rented,Upper-Middle,Single,Love,0,25.0
39,177333,CA,Diploma,Tier-3,Rented,Lower,Divorced,Arranged,0,18.5
24,105250,CA,Masters,Rural,Rented,Upper,Single,Arranged,0,21.0
25,52079,Private Job,Masters,Rural,Own,Upper,Divorced,Arranged,0,14.5
25,30367,Government Officer,Diploma,Rural,Own,Upper-Middle,Married,Arranged,1,14.5
28,112548,Business Owner,Diploma,Rural,Own,Lower,Divorced,Love,0,14.5
31,159197,Doctor,Masters,Tier-1,Own,Upper,Married,Arranged,0,20.0
25,101207,Private Job,Masters,Rural,Own,Upper-Middle,Single,Love,0,20.0
32,44861,Business Owner,Diploma,Tier-1,Own,Middle,Divorced,Love,0,14.0
36,36278,Government Officer,Bachelors,Tier-1,Rented,Upper-Middle,Single,Love,1,23.5
24,126035,CA,Masters,Tier-3,Rented,Lower,Single,Arranged,0,23.0
37,130866,Freelancer,PhD,Tier-3,Own,Upper,Married,Arranged,0,14.5
32,73681,Business Owner,PhD,Tier-3,Own,Middle,Single,Arranged,0,23.5
24,188360,Private Job,PhD,Rural,Rented,Lower,Married,Arranged,0,14.0
27,46910,Private Job,Masters,Rural,Own,Lower,Divorced,Love,0,12.0
29,181826,Business Owner,Masters,Tier-2,Own,Lower,Divorced,Arranged,0,24.0
30,160682,Doctor,Masters,Tier-3,Rented,Upper,Married,Arranged,0,15.5
31,84161,Private Job,PhD,Rural,Own,Middle,Married,Arranged,0,12.0
29,149493,Software Engineer,Bachelors,Tier-2,Rented,Upper,Married,Arranged,0,14.0
24,173891,Doctor,Diploma,Tier-2,Own,Upper-Middle,Married,Love,0,16.0
31,93776,Doctor,Bachelors,Tier-3,Rented,Upper,Single,Arranged,0,21.0
34,123397,CA,Diploma,Rural,Rented,Upper,Single,Love,0,18.0
37,182986,Freelancer,Bachelors,Tier-3,Rented,Lower,Single,Love,0,20.0
25,156550,Freelancer,Bachelors,Tier-2,Own,Upper,Single,Arranged,0,24.5
36,58724,Freelancer,PhD,Tier-2,Rented,Lower,Married,Arranged,0,8.5
23,43155,Software Engineer,Bachelors,Tier-2,Rented,Lower,Divorced,Arranged,0,14.0
36,43634,Software Engineer,PhD,Tier-2,Own,Lower,Divorced,Arranged,0,19.0
40,111282,Freelancer,Diploma,Tier-1,Own,Lower,Single,Love,0,20.5
36,94972,Freelancer,PhD,Tier-1,Own,Upper,Single,Arranged,0,24.5
26,56409,Freelancer,PhD,Rural,Rented,Upper,Married,Love,0,4.5
28,116825,Doctor,Diploma,Tier-2,Rented,Upper-Middle,Divorced,Arranged,0,17.0
34,103256,Government Officer,PhD,Tier-2,Own,Upper-Middle,Single,Love,1,31.0
27,164188,Freelancer,Bachelors,Tier-3,Rented,Middle,Single,Arranged,0,21.0
22,30348,CA,Diploma,Tier-1,Own,Lower,Single,Arranged,0,21.5
23,64902,Software Engineer,Diploma,Tier-1,Rented,Upper,Single,Love,0,18.0
40,172596,Government Officer,Diploma,Tier-2,Rented,Lower,Single,Arranged,1,30.5
22,128978,Freelancer,PhD,Tier-2,Rented,Lower,Married,Love,0,10.0
30,27900,CA,Diploma,Tier-1,Rented,Upper-Middle,Single,Arranged,0,18.0
24,58701,Freelancer,Diploma,Rural,Own,Lower,Single,Love,0,14.5
31,136768,Doctor,PhD,Tier-1,Rented,Middle,Divorced,Love,0,20.0
25,57119,CA,Diploma,Tier-1,Own,Middle,Single,Arranged,0,22.5
28,70669,CA,PhD,Tier-3,Own,Lower,Divorced,Love,0,17.5
37,132824,Doctor,Bachelors,Tier-2,Own,Middle,Married,Love,0,15.0
28,183984,Doctor,Masters,Tier-3,Own,Upper-Middle,Married,Arranged,0,19.5
32,58868,Doctor,Diploma,Tier-2,Rented,Upper,Married,Arranged,0,9.0
27,136497,Freelancer,Masters,Tier-2,Own,Upper,Divorced,Arranged,0,19.5
29,42842,Government Officer,Masters,Tier-2,Rented,Middle,Married,Love,1,14.0
27,155671,Software Engineer,Masters,Tier-1,Rented,Upper-Middle,Single,Arranged,0,26.5
28,186145,Private Job,Masters,Rural,Rented,Lower,Single,Arranged,0,23.0
34,182483,Business Owner,Bachelors,Tier-3,Own,Upper,Married,Love,0,15.0
30,139286,Doctor,Diploma,Rural,Rented,Middle,Single,Love,0,19.0
24,182668,Doctor,Masters,Tier-3,Own,Upper-Middle,Single,Arranged,0,29.5
39,188317,Private Job,Masters,Tier-1,Rented,Upper,Married,Love,0,14.0
38,65069,Private Job,Diploma,Tier-2,Rented,Upper,Single,Love,0,15.0
30,161681,Government Officer,PhD,Rural,Own,Upper-Middle,Divorced,Arranged,1,29.0
32,182682,Doctor,Diploma,Tier-1,Rented,Upper,Divorced,Arranged,0,21.5
29,125170,Doctor,Masters,Tier-3,Rented,Upper,Single,Arranged,0,23.5
35,39298,Doctor,Bachelors,Tier-2,Own,Middle,Divorced,Love,0,15.0
28,153283,Software Engineer,Diploma,Tier-3,Rented,Upper-Middle,Single,Love,0,20.5
32,55794,Doctor,Masters,Tier-1,Rented,Lower,Single,Arranged,0,22.0
36,126535,Business Owner,PhD,Tier-2,Rented,Upper,Married,Arranged,0,14.0
28,89227,Government Officer,Masters,Tier-2,Rented,Upper-Middle,Single,Arranged,1,28.0
40,159919,Government Officer,Masters,Tier-1,Rented,Upper-Middle,Divorced,Love,1,25.5
38,166778,Business Owner,Bachelors,Rural,Own,Upper-Middle,Single,Arranged,0,25.0
38,56486,Business Owner,Masters,Tier-3,Own,Lower,Divorced,Arranged,0,16.5
36,68962,Business Owner,Diploma,Rural,Rented,Upper,Divorced,Arranged,0,11.0
24,102409,Private Job,Diploma,Tier-3,Own,Middle,Married,Love,0,9.0
35,115177,Private Job,PhD,Tier-3,Own,Lower,Single,Love,0,22.5
38,86214,Software Engineer,Bachelors,Tier-1,Rented,Middle,Married,Arranged,0,12.0
29,173053,CA,Diploma,Tier-1,Own,Lower,Single,Arranged,0,28.5
36,80356,Doctor,Masters,Tier-2,Rented,Lower,Married,Love,0,10.5
34,130363,Freelancer,Diploma,Tier-1,Rented,Upper-Middle,Married,Love,0,8.5
35,28730,Government Officer,Bachelors,Rural,Own,Upper-Middle,Married,Love,1,13.0
24,137881,CA,Diploma,Tier-2,Rented,Upper-Middle,Single,Arranged,0,22.5
37,127278,CA,Masters,Tier-3,Rented,Lower,Single,Arranged,0,23.0
34,110509,Private Job,PhD,Tier-1,Own,Middle,Divorced,Arranged,0,21.5
23,176862,Government Officer,Masters,Rural,Rented,Lower,Married,Arranged,1,20.5
23,142191,Government Officer,PhD,Tier-1,Own,Lower,Divorced,Love,1,29.0
40,58389,Freelancer,Bachelors,Tier-3,Own,Upper-Middle,Married,Arranged,0,8.5
39,103875,CA,Bachelors,Rural,Own,Upper-Middle,Single,Love,0,21.0
27,82164,Government Officer,PhD,Tier-2,Rented,Lower,Single,Arranged,1,29.0
38,165032,Freelancer,Bachelors,Tier-2,Own,Upper,Divorced,Love,0,18.0
24,29576,Government Officer,Diploma,Tier-2,Own,Lower,Married,Arranged,1,16.0
29,38516,CA,Bachelors,Tier-1,Rented,Upper-Middle,Divorced,Love,0,12.5
24,70879,Software Engineer,Masters,Tier-1,Rented,Middle,Divorced,Arranged,0,17.5
22,67744,Government Officer,Diploma,Tier-1,Own,Upper,Single,Arranged,1,29.0
25,157871,Government Officer,Diploma,Tier-1,Own,Upper,Divorced,Love,1,26.5
31,58696,Business Owner,Bachelors,Rural,Rented,Upper-Middle,Single,Love,0,14.5
38,139943,CA,Masters,Tier-3,Rented,Upper-Middle,Single,Arranged,0,23.5
28,153787,Private Job,Masters,Tier-1,Own,Upper,Married,Arranged,0,17.5
35,165749,Government Officer,Diploma,Tier-3,Rented,Upper-Middle,Divorced,Arranged,1,24.0
27,129653,Business Owner,Bachelors,Tier-1,Own,Middle,Divorced,Arranged,0,21.0
37,39222,CA,Bachelors,Tier-3,Own,Upper-Middle,Divorced,Arranged,0,15.5
35,97944,Freelancer,Diploma,Tier-3,Own,Upper-Middle,Single,Arranged,0,19.5
32,34419,CA,Masters,Tier-1,Own,Middle,Divorced,Arranged,0,18.5
29,181164,Government Officer,Masters,Rural,Own,Middle,Divorced,Love,1,27.0
37,171163,CA,Diploma,Rural,Own,Middle,Single,Arranged,0,25.5
36,159453,Government Officer,PhD,Tier-1,Rented,Upper,Divorced,Arranged,1,28.5
38,175821,Software Engineer,PhD,Rural,Own,Upper-Middle,Divorced,Love,0,21.5
26,120088,Software Engineer,PhD,Tier-1,Own,Upper-Middle,Divorced,Love,0,22.0
32,43031,Private Job,Masters,Rural,Rented,Middle,Single,Arranged,0,16.0
33,92673,CA,Bachelors,Tier-2,Rented,Middle,Married,Love,0,9.5
34,148054,Freelancer,Diploma,Tier-3,Rented,Lower,Single,Love,0,17.0
26,111417,Doctor,Diploma,Rural,Rented,Upper,Single,Arranged,0,20.0
37,36494,Private Job,Bachelors,Rural,Own,Upper-Middle,Single,Arranged,0,17.5
28,180192,Freelancer,Bachelors,Tier-2,Rented,Middle,Single,Arranged,0,23.0
25,34148,Freelancer,Bachelors,Tier-1,Rented,Upper-Middle,Single,Love,0,14.5
32,145299,Government Officer,PhD,Rural,Own,Lower,Single,Arranged,1,33.0
25,132569,Government Officer,Bachelors,Tier-2,Rented,Upper,Single,Arranged,1,29.5
38,165626,Private Job,Diploma,Tier-2,Rented,Middle,Divorced,Love,0,15.0
25,95880,Software Engineer,Diploma,Tier-3,Rented,Middle,Married,Arranged,0,9.5
28,160978,CA,Masters,Rural,Own,Upper,Married,Arranged,0,17.0
38,150370,Freelancer,Masters,Tier-3,Rented,Upper,Married,Arranged,0,11.5
38,147851,Private Job,PhD,Tier-1,Rented,Upper-Middle,Married,Arranged,0,15.0
35,181309,Software Engineer,Diploma,Tier-1,Rented,Lower,Single,Arranged,0,26.0
24,24577,CA,Masters,Tier-3,Rented,Lower,Divorced,Love,0,11.0
35,165137,Software Engineer,Bachelors,Rural,Rented,Middle,Married,Arranged,0,13.0
34,57959,Business Owner,Masters,Rural,Rented,Upper-Middle,Single,Love,0,15.5
40,120873,Government Officer,PhD,Tier-2,Own,Upper,Married,Love,1,22.0
26,22935,Freelancer,Diploma,Tier-3,Own,Lower,Single,Arranged,0,16.0
30,178027,CA,Bachelors,Tier-3,Rented,Lower,Single,Arranged,0,24.5
28,182054,Freelancer,Diploma,Tier-3,Own,Lower,Married,Arranged,0,14.0
35,122284,Software Engineer,PhD,Tier-1,Own,Middle,Divorced,Love,0,22.0
23,167849,CA,PhD,Rural,Own,Upper-Middle,Single,Love,0,26.0
30,137922,Doctor,PhD,Rural,Rented,Lower,Single,Love,0,22.0
39,179467,Doctor,Diploma,Rural,Own,Lower,Divorced,Arranged,0,21.0
28,40288,Software Engineer,Bachelors,Rural,Rented,Middle,Single,Love,0,15.0
34,84577,Business Owner,Masters,Tier-3,Own,Upper-Middle,Divorced,Arranged,0,18.0
37,162371,Freelancer,Diploma,Tier-2,Own,Upper,Single,Love,0,22.0
37,174091,Government Officer,Masters,Tier-2,Own,Lower,Single,Love,1,33.5
40,128678,Government Officer,Bachelors,Tier-2,Own,Upper,Divorced,Arranged,1,27.0
26,101848,Freelancer,PhD,Rural,Own,Upper,Divorced,Arranged,0,17.0
30,97950,Doctor,Masters,Rural,Own,Upper-Middle,Divorced,Love,0,17.0
23,35265,Government Officer,PhD,Tier-3,Rented,Upper-Middle,Married,Love,1,13.5
28,73393,Freelancer,Diploma,Rural,Own,Upper-Middle,Married,Love,0,5.5
40,194601,Business Owner,Masters,Tier-3,Own,Lower,Single,Arranged,0,28.5
26,149980,Doctor,Diploma,Tier-1,Rented,Upper,Single,Arranged,0,24.5
38,48433,CA,Diploma,Tier-2,Own,Middle,Single,Love,0,19.0
30,86540,Government Officer,Bachelors,Tier-1,Rented,Lower,Married,Love,1,16.0
37,72595,Private Job,Masters,Tier-2,Rented,Middle,Married,Love,0,7.5
26,26148,Software Engineer,Diploma,Tier-3,Rented,Lower,Single,Love,0,14.0
32,143048,Business Owner,PhD,Tier-2,Own,Lower,Divorced,Arranged,0,23.0
29,107032,Freelancer,Diploma,Tier-3,Own,Lower,Married,Love,0,8.0
25,59969,CA,Bachelors,Rural,Own,Upper-Middle,Single,Love,0,18.5
35,164950,Government Officer,PhD,Tier-2,Own,Upper,Married,Arranged,1,26.0
31,73756,Doctor,Diploma,Tier-2,Own,Lower,Divorced,Love,0,16.0
38,170563,Business Owner,PhD,Rural,Own,Upper,Married,Love,0,15.5
25,83037,Business Owner,PhD,Tier-2,Rented,Middle,Divorced,Arranged,0,17.0
40,51516,Freelancer,PhD,Tier-2,Own,Lower,Divorced,Love,0,14.5
29,190575,Freelancer,Bachelors,Tier-3,Rented,Upper-Middle,Single,Love,0,20.5
23,26296,Freelancer,Bachelors,Tier-1,Rented,Lower,Single,Arranged,0,16.0
34,151866,Private Job,Masters,Tier-1,Rented,Upper,Single,Love,0,22.5
26,185892,CA,Bachelors,Tier-1,Rented,Lower,Married,Arranged,0,17.0
39,176642,Software Engineer,PhD,Tier-3,Rented,Upper-Middle,Single,Love,0,24.5
29,25542,Doctor,Bachelors,Tier-2,Rented,Lower,Single,Arranged,0,18.5
30,195911,CA,Masters,Rural,Rented,Upper-Middle,Single,Love,0,23.5
40,54847,Business Owner,Masters,Tier-1,Own,Lower,Divorced,Love,0,16.5
30,176060,Private Job,PhD,Rural,Own,Middle,Married,Love,0,14.5
30,25239,Government Officer,Masters,Rural,Rented,Lower,Single,Arranged,1,23.0
34,151534,CA,PhD,Tier-1,Own,Lower,Divorced,Arranged,0,25.5
27,42343,CA,Bachelors,Rural,Own,Middle,Married,Love,0,8.0
33,176121,Software Engineer,Bachelors,Rural,Own,Middle,Single,Arranged,0,26.5
30,38416,Private Job,Masters,Tier-2,Rented,Upper,Divorced,Love,0,10.5
25,194576,Doctor,Bachelors,Tier-1,Own,Lower,Divorced,Arranged,0,26.0
25,103685,Private Job,Masters,Tier-3,Own,Lower,Married,Arranged,0,13.0
23,184047,Doctor,Masters,Tier-2,Own,Lower,Divorced,Arranged,0,25.5
37,23397,Freelancer,PhD,Tier-1,Own,Upper,Married,Love,0,9.0
23,116793,CA,Diploma,Rural,Rented,Middle,Divorced,Love,0,12.5
39,188202,Government Officer,PhD,Tier-2,Rented,Upper,Married,Arranged,1,24.0
38,127979,Doctor,Bachelors,Tier-1,Own,Lower,Married,Arranged,0,17.5
37,32320,Doctor,PhD,Tier-3,Rented,Upper-Middle,Divorced,Love,0,13.0
28,65607,Software Engineer,Bachelors,Tier-2,Own,Upper-Middle,Married,Arranged,0,13.0
27,167145,Private Job,PhD,Tier-1,Rented,Upper-Middle,Divorced,Arranged,0,21.0
28,153856,Freelancer,Masters,Rural,Own,Upper,Married,Arranged,0,13.5
40,182514,Software Engineer,Diploma,Tier-2,Rented,Lower,Divorced,Love,0,18.0
34,97857,Doctor,Masters,Tier-1,Own,Upper,Single,Love,0,25.0
28,71836,Private Job,Diploma,Tier-3,Rented,Lower,Single,Love,0,14.5
37,74214,Private Job,PhD,Rural,Own,Upper,Married,Love,0,9.5
34,164920,Freelancer,Diploma,Tier-1,Rented,Upper-Middle,Married,Arranged,0,12.0
39,42263,CA,PhD,Rural,Own,Upper-Middle,Divorced,Love,0,15.0
35,105533,CA,Bachelors,Tier-2,Rented,Middle,Single,Arranged,0,22.0
37,186912,Software Engineer,Masters,Tier-1,Own,Upper-Middle,Divorced,Arranged,0,26.0
34,24535,CA,Masters,Rural,Rented,Upper,Married,Love,0,5.0
38,172286,Government Officer,PhD,Rural,Own,Upper,Single,Love,1,32.5
34,147688,Doctor,PhD,Tier-2,Rented,Lower,Single,Love,0,24.5
27,67907,Doctor,PhD,Tier-3,Rented,Upper,Married,Love,0,9.5
31,167374,Software Engineer,Diploma,Rural,Own,Lower,Divorced,Love,0,18.0
30,33855,Private Job,PhD,Tier-1,Rented,Middle,Divorced,Arranged,0,14.5
38,89172,Software Engineer,PhD,Rural,Rented,Middle,Single,Arranged,0,21.0
25,104427,Government Officer,PhD,Tier-1,Own,Upper,Single,Love,1,32.0
24,165081,Software Engineer,Diploma,Tier-3,Rented,Upper-Middle,Married,Love,0,11.0
40,32031,Software Engineer,Bachelors,Rural,Rented,Upper-Middle,Married,Arranged,0,6.5
25,157809,Government Officer,PhD,Tier-3,Own,Upper-Middle,Married,Arranged,1,24.5
23,87135,Government Officer,Bachelors,Tier-3,Own,Lower,Divorced,Arranged,1,24.0
30,39685,Doctor,Bachelors,Tier-2,Rented,Upper,Single,Love,0,17.0
37,112224,Freelancer,Diploma,Tier-1,Rented,Lower,Married,Love,0,7.5
32,30057,Software Engineer,Bachelors,Tier-2,Rented,Upper,Single,Arranged,0,18.5
25,124630,Private Job,Bachelors,Tier-2,Rented,Lower,Divorced,Love,0,14.0
37,188308,Freelancer,Masters,Tier-3,Rented,Upper,Married,Arranged,0,13.0
33,26306,Government Officer,Bachelors,Tier-2,Rented,Upper-Middle,Divorced,Arranged,1,19.0
27,65140,Doctor,Diploma,Rural,Rented,Middle,Married,Love,0,5.5
40,42072,Freelancer,Diploma,Rural,Rented,Lower,Married,Arranged,0,3.0
32,33013,CA,PhD,Tier-2,Own,Lower,Married,Love,0,11.5
25,45899,CA,Masters,Rural,Rented,Upper,Single,Love,0,16.0
29,25405,Government Officer,Diploma,Tier-3,Rented,Middle,Married,Love,1,10.0
27,94387,Freelancer,PhD,Rural,Rented,Lower,Single,Arranged,0,18.5
30,114424,Private Job,Diploma,Tier-1,Rented,Middle,Single,Arranged,0,20.5
23,172952,Business Owner,Masters,Rural,Own,Upper-Middle,Single,Love,0,24.5
26,152800,Private Job,Diploma,Tier-3,Own,Middle,Single,Arranged,0,23.5
35,101460,CA,Bachelors,Tier-2,Own,Upper,Divorced,Arranged,0,20.0
26,138023,Government Officer,PhD,Tier-1,Own,Upper,Married,Love,1,23.5
24,78417,Doctor,Diploma,Rural,Own,Lower,Single,Love,0,19.0
39,37145,Government Officer,Bachelors,Tier-1,Own,Upper,Divorced,Love,1,21.5
22,104819,Software Engineer,Bachelors,Tier-1,Rented,Middle,Single,Love,0,21.0
39,146347,Freelancer,Masters,Rural,Own,Lower,Divorced,Love,0,16.0
31,24666,Doctor,Bachelors,Rural,Rented,Upper,Divorced,Arranged,0,11.5
25,170460,CA,PhD,Tier-1,Own,Middle,Married,Love,0,19.5
28,58760,Business Owner,Bachelors,Tier-3,Rented,Upper-Middle,Married,Arranged,0,7.5
31,23689,Freelancer,PhD,Tier-2,Own,Upper-Middle,Married,Love,0,8.0
36,191587,Doctor,Diploma,Rural,Rented,Lower,Married,Love,0,12.0
29,121407,CA,Bachelors,Rural,Rented,Lower,Single,Love,0,19.0
34,143341,CA,Masters,Tier-1,Rented,Upper-Middle,Single,Love,0,24.0
37,195421,Private Job,Diploma,Tier-2,Rented,Upper-Middle,Married,Arranged,0,13.5
25,184262,Government Officer,Diploma,Tier-3,Own,Lower,Single,Love,1,31.0
38,25225,Freelancer,PhD,Tier-1,Rented,Middle,Divorced,Love,0,11.0
34,161511,Business Owner,PhD,Rural,Rented,Upper-Middle,Divorced,Love,0,17.0
38,165763,Freelancer,Bachelors,Tier-1,Rented,Lower,Divorced,Arranged,0,18.0
32,168571,Business Owner,Masters,Rural,Own,Lower,Divorced,Arranged,0,21.0
27,185863,Government Officer,Masters,Tier-1,Rented,Middle,Single,Arranged,1,34.0
34,31825,Freelancer,Bachelors,Rural,Rented,Upper,Single,Arranged,0,13.5
28,162393,Freelancer,Masters,Tier-1,Rented,Lower,Divorced,Love,0,17.0
37,81436,Government Officer,Bachelors,Rural,Own,Middle,Married,Arranged,1,18.0
29,55577,Doctor,Diploma,Tier-1,Rented,Middle,Divorced,Arranged,0,15.0
25,35749,Software Engineer,Bachelors,Rural,Own,Middle,Divorced,Arranged,0,14.5
32,173233,Private Job,PhD,Tier-1,Own,Upper,Married,Arranged,0,19.5
37,99673,Doctor,Diploma,Tier-3,Rented,Middle,Married,Arranged,0,10.0
24,66814,Private Job,Diploma,Tier-2,Rented,Middle,Divorced,Arranged,0,12.0
26,131579,Freelancer,Bachelors,Tier-2,Own,Middle,Divorced,Love,0,16.5
